                            AFTERNOON AT THE RACE TRACK - Description of the internal state of the problem
MAN/BRK              SPECTATOR/BETTER              HORSE/JOCKEY PAIR at RACE RN
  Stat  St0  Am0 St1  Am1 St2  Am2 St3  Am3 RN St0 Len0 St1 Len1 St2 Len2 Sr3 Len3 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 R 11 ATFL 17 R 14 ATFL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATFL 11 ATFL 17 R 14 ATFL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATFL 11 ATFL 17 ATFL 14 ATFL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATFL 11 ATS 17 ATFL 14 ATFL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATS 11 ATS 17 ATFL 14 ATFL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATS 11 ATS 17 ATS 14 ATFL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATS 11 ATS 17 ATS 14 ATS 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATP 11 ATS 17 ATS 14 ATS 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATS 17 ATS 14 ATS 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATP 17 ATS 14 ATS 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATP 17 ATS 14 ATP 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATP 17 ATP 14 ATP 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATSL 17 ATP 14 ATP 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATSL 17 ATP 14 ATSL 19 
STR  WAR 964.0  WAR 980.0  WAR 914.0  WAR 944.0  0 ATSL 11 ATSL 17 ATSL 14 ATSL 19 
